16
0:3,3 0.001 0 -1 3,2 0.003 -1 0 3,1 0.003 1 0 50 49 1,12 0.001 -1 -1 0,15 0.003 1 1 2,13 0.003 -1 1 50 49 12,1 0.003 0 -1 12,0 0.003 -1 0 15,0 0.003 -1 0 50 50 14,12 0.001 -1 1 14,14 0.003 -1 -1 15,15 0.002 0 1 50 49 ::f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
1:3,3 0.001 0 -1 3,2 0.003 -1 0 3,1 0.003 1 0 50 49 1,12 0.001 -1 -1 0,15 0.003 1 1 2,13 0.003 -1 1 50 49 12,1 0.003 0 -1 12,0 0.003 -1 0 15,0 0.003 -1 0 50 50 14,12 0.001 -1 1 14,14 0.003 -1 -1 15,15 0.002 0 1 50 49 ::f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
2:3,3 0.001 0 -1 3,2 0.003 -1 -1 3,1 0.003 1 1 50 49 1,12 0.001 -1 -1 0,15 0.003 0 1 2,13 0.003 -1 0 50 49 12,1 0.003 1 -1 12,0 0.003 -1 0 15,0 0.003 -1 -1 50 50 14,12 0.001 -1 1 14,14 0.003 0 -1 15,15 0.002 0 1 50 49 ::f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
3:3,3 0.001 0 -1 3,2 0.003 0 -1 3,1 0.003 0 1 50 49 1,12 0.001 -1 -1 0,15 0.003 -1 1 2,13 0.003 -1 -1 50 49 12,1 0.003 1 0 12,0 0.003 -1 0 15,0 0.003 0 -1 50 50 14,12 0.001 -1 1 14,14 0.003 1 -1 15,15 0.002 0 1 50 49 ::f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
4:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.003 -1 1 50 45 1,12 0.001 -1 -1 0,15 0.002 -1 1 2,13 0.003 -1 -1 50 49 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 42 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 45 :3,1 13,1 11,0 15,13 :f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
5:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 48 37 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 50 41 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 34 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 41 :14,1 10,0 3,1 2,2 0,11 1,12 13,1 11,0 15,13 :f,0,12 s,1,14 s,2,2 f,3,0 s,13,13 f,14,0 f,14,15 
6:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 46 29 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 48 33 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 26 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 37 :15,1 9,0 14,1 10,0 3,1 2,2 0,11 1,12 13,1 11,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
7:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 44 21 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 46 25 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 18 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 33 :8,0 15,1 9,0 1,3 14,1 10,0 3,1 2,2 0,11 1,12 13,1 11,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
8:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 42 13 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 44 17 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 10 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 29 :7,0 8,0 0,4 15,1 9,0 1,3 14,1 10,0 3,1 2,2 0,11 1,12 13,1 11,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
9:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 40 5 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 42 9 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 25 :6,0 7,0 8,0 0,4 15,1 9,0 1,3 14,1 10,0 3,1 2,2 0,11 1,12 13,1 11,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
10:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 38 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 40 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 21 :5,0 6,0 7,0 8,0 0,4 15,1 9,0 1,3 14,1 10,0 3,1 0,11 1,12 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
11:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 17 :4,0 5,0 6,0 7,0 8,0 0,4 15,1 9,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
12:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 13 :3,0 4,0 5,0 6,0 7,0 8,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
13:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 9 :2,0 3,0 4,0 5,0 6,0 7,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
14:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 5 :1,0 2,0 3,0 4,0 5,0 6,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
15:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 1,0 2,0 3,0 4,0 5,0 15,13 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
16:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 1,0 2,0 3,0 4,0 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
17:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 1,0 2,0 3,0 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
18:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 1,0 2,0 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
19:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 1,0 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
20:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 :0,0 :f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
21:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
22:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
23:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
24:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
25:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
26:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
27:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
28:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
29:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
30:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
31:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
32:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
33:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
34:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
35:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
36:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
37:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
38:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
39:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
40:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
41:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
42:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
43:3,3 0.001 0 -1 3,2 0.002 0 -1 3,1 0.002 -1 1 36 1 1,12 0.002 -1 -1 0,15 0.002 -1 1 2,13 0.002 -1 -1 38 1 12,1 0.002 1 0 12,0 0.002 -1 0 15,0 0.002 0 -1 50 2 14,12 0.001 -1 1 14,14 0.002 1 -1 15,15 0.002 0 1 50 1 ::f,0,12 s,1,14 f,3,0 s,13,13 f,14,0 f,14,15 
