16
0:0,3 0.002 1 0 1,1 0.003 1 0 3,3 0.002 0 -1 50 42 3,13 0.002 -1 -1 1,15 0.003 -1 1 3,15 0.002 1 0 50 42 15,0 0.001 -1 1 14,3 0.003 -1 1 13,0 0.002 0 -1 50 50 12,13 0.001 1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 46 :1,3 3,2 2,12 4,15 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
1:0,3 0.002 1 0 1,1 0.003 1 -1 3,3 0.002 0 -1 50 34 3,13 0.002 -1 -1 1,15 0.003 0 1 3,15 0.002 1 0 50 34 15,0 0.001 0 1 14,3 0.003 0 1 13,0 0.002 0 -1 50 50 13,12 0.001 1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 42 :2,3 3,1 1,11 5,15 10,10 1,3 3,2 2,12 4,15 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
2:0,3 0.002 1 0 1,1 0.003 0 -1 3,3 0.002 0 -1 50 26 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 26 15,1 0.001 0 1 14,3 0.002 0 1 13,0 0.002 0 -1 50 46 13,12 0.001 1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 38 :3,3 3,0 0,10 6,15 9,9 2,3 3,1 1,11 5,15 10,10 1,3 3,2 2,12 4,15 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
3:0,3 0.002 1 0 1,1 0.003 -1 -1 3,3 0.002 0 -1 48 18 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 18 15,2 0.001 0 1 14,3 0.002 0 1 13,0 0.002 0 -1 50 42 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 34 :7,15 8,8 3,3 3,0 0,10 6,15 9,9 2,3 3,1 1,11 5,15 14,5 10,10 1,3 3,2 2,12 4,15 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
4:0,3 0.002 1 0 1,1 0.003 -1 0 3,3 0.002 0 -1 46 10 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 10 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 50 38 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 30 :8,15 7,7 7,15 8,8 3,3 3,0 0,10 6,15 14,6 9,9 2,3 3,1 1,11 5,15 14,5 10,10 1,3 3,2 2,12 4,15 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
5:0,3 0.002 1 0 1,1 0.003 -1 1 3,3 0.002 0 -1 44 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 50 34 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 26 :9,15 6,6 8,15 7,7 7,15 14,7 8,8 3,3 3,0 0,10 6,15 14,6 9,9 2,3 3,1 1,11 5,15 14,5 10,10 1,3 3,2 2,12 4,15 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
6:0,3 0.002 1 0 1,1 0.003 0 1 3,3 0.002 0 -1 42 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 50 30 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 22 :10,15 5,5 9,15 6,6 8,15 14,8 7,7 7,15 14,7 8,8 3,3 3,0 0,10 6,15 14,6 9,9 2,3 3,1 1,11 5,15 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
7:0,3 0.002 1 0 1,1 0.003 1 1 3,3 0.002 0 -1 40 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 50 26 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 18 :11,15 4,4 10,15 5,5 9,15 14,9 6,6 8,15 14,8 7,7 7,15 14,7 8,8 3,3 3,0 0,10 6,15 14,6 9,9 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
8:0,3 0.002 1 0 1,1 0.003 1 0 3,3 0.002 0 -1 38 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 50 22 13,12 0.001 0 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 50 14 :12,15 3,3 11,15 4,4 10,15 14,10 5,5 9,15 14,9 6,6 8,15 14,8 7,7 7,15 14,7 8,8 14,6 9,9 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
9:0,3 0.002 1 0 1,1 0.003 1 -1 3,3 0.002 0 -1 35 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 50 18 13,12 0.001 -1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 53 10 :13,15 12,15 3,3 11,15 14,11 4,4 10,15 14,10 5,5 9,15 14,9 6,6 8,15 14,8 7,7 14,7 8,8 14,6 9,9 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
10:0,3 0.002 1 0 1,1 0.003 0 -1 3,3 0.002 0 -1 32 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 50 2 15,2 0.001 1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 50 14 13,12 0.001 -1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 56 6 :14,15 13,15 12,15 14,12 3,3 11,15 14,11 4,4 10,15 14,10 5,5 9,15 14,9 6,6 14,8 7,7 14,7 8,8 14,6 9,9 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
11:0,3 0.002 1 0 1,1 0.003 -1 -1 3,3 0.002 0 -1 29 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 53 2 15,2 0.001 0 -1 14,3 0.002 0 1 13,0 0.002 0 -1 50 10 13,12 0.001 -1 -1 12,12 0.002 -1 -1 14,15 0.002 1 1 56 2 :14,15 13,15 14,13 12,15 14,12 3,3 11,15 14,11 4,4 10,15 14,10 5,5 14,9 6,6 14,8 7,7 14,7 8,8 14,6 9,9 14,5 10,10 14,4 11,11 :f,2,3 f,2,14 f,12,0 f,12,14 
12:0,3 0.002 1 0 1,1 0.003 -1 0 3,3 0.002 0 -1 26 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 56 2 15,1 0.001 0 -1 14,3 0.002 0 1 13,0 0.002 0 -1 50 6 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 56 2 :14,15 14,14 13,15 14,13 12,15 14,12 3,3 11,15 14,11 4,4 14,10 5,5 14,9 6,6 14,8 7,7 14,7 8,8 14,6 9,9 14,5 10,10 14,4 :f,2,3 f,2,14 f,12,0 f,12,14 
13:0,3 0.002 1 0 1,1 0.003 -1 1 3,3 0.002 0 -1 23 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 59 2 15,1 0.001 -1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 50 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 56 2 :14,15 14,15 14,14 13,15 14,13 12,15 14,12 3,3 14,11 4,4 14,10 5,5 14,9 6,6 14,8 7,7 14,7 8,8 14,6 9,9 14,5 14,4 :f,2,3 f,2,14 f,12,0 f,12,14 
14:0,3 0.002 1 0 1,1 0.003 0 1 3,3 0.002 0 -1 20 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 62 2 15,1 0.001 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 53 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 53 2 :14,15 14,15 14,14 13,15 14,13 14,12 3,3 14,11 4,4 14,10 5,5 14,9 6,6 14,8 7,7 14,7 8,8 14,6 14,5 :f,2,3 f,2,14 f,12,0 f,12,14 
15:0,3 0.002 1 0 1,1 0.003 1 1 3,3 0.002 0 -1 17 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 65 2 15,1 0.001 -1 1 14,3 0.002 0 1 13,0 0.002 0 -1 56 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 50 2 :14,15 14,15 14,14 14,13 14,12 3,3 14,11 4,4 14,10 5,5 14,9 6,6 14,8 7,7 14,7 14,6 :f,2,3 f,2,14 f,12,0 f,12,14 
16:0,3 0.002 1 0 1,1 0.003 1 0 3,3 0.002 0 -1 14 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.001 0 1 14,3 0.002 0 1 13,0 0.002 0 -1 59 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 47 2 :14,15 14,14 14,13 14,12 3,3 14,11 4,4 14,10 5,5 14,9 6,6 14,8 14,7 :f,2,3 f,2,14 f,12,0 f,12,14 
17:0,3 0.002 1 0 1,1 0.003 1 -1 3,3 0.002 0 -1 11 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 0 1 14,3 0.002 0 1 13,0 0.002 0 -1 62 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 47 2 :14,15 14,14 14,13 14,12 3,3 14,11 4,4 14,10 5,5 14,9 14,8 :f,2,3 f,2,14 f,12,0 f,12,14 
18:0,3 0.002 1 0 1,1 0.003 0 -1 3,3 0.002 0 -1 8 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 65 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 47 2 :14,15 14,14 14,13 14,12 3,3 14,11 4,4 14,10 14,9 :f,2,3 f,2,14 f,12,0 f,12,14 
19:0,3 0.002 1 0 1,1 0.003 -1 -1 3,3 0.002 0 -1 5 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 68 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 47 2 :14,15 14,14 14,13 14,12 3,3 14,11 14,10 :f,2,3 f,2,14 f,12,0 f,12,14 
20:0,3 0.002 1 0 1,1 0.003 -1 0 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 71 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 47 2 :14,15 14,14 14,13 14,12 14,11 :f,2,3 f,2,14 f,12,0 f,12,14 
21:0,3 0.002 1 0 1,1 0.003 -1 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 74 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 44 2 :14,15 14,14 14,13 14,12 :f,2,3 f,2,14 f,12,0 f,12,14 
22:0,3 0.002 1 0 1,1 0.003 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 77 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 41 2 :14,15 14,14 14,13 :f,2,3 f,2,14 f,12,0 f,12,14 
23:0,3 0.002 1 0 1,1 0.003 1 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 0 -1 14,3 0.002 0 1 13,0 0.002 0 -1 80 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 38 2 :14,15 14,14 :f,2,3 f,2,14 f,12,0 f,12,14 
24:0,3 0.002 1 0 1,1 0.003 1 0 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 -1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 83 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 35 2 :14,15 :f,2,3 f,2,14 f,12,0 f,12,14 
25:0,3 0.002 1 0 1,1 0.003 1 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
26:0,3 0.002 1 0 1,1 0.003 0 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 -1 1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
27:0,3 0.002 1 0 1,1 0.003 -1 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 0 1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
28:0,3 0.002 1 0 1,1 0.003 -1 0 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
29:0,3 0.002 1 0 1,1 0.003 -1 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
30:0,3 0.002 1 0 1,1 0.003 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
31:0,3 0.002 1 0 1,1 0.003 1 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
32:0,3 0.002 1 0 1,1 0.003 1 0 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
33:0,3 0.002 1 0 1,1 0.003 1 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
34:0,3 0.002 1 0 1,1 0.003 0 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
35:0,3 0.002 1 0 1,1 0.003 -1 -1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
36:0,3 0.002 1 0 1,1 0.003 -1 0 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,2 0.001 0 -1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
37:0,3 0.002 1 0 1,1 0.003 -1 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.001 0 -1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
38:0,3 0.002 1 0 1,1 0.003 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.001 -1 -1 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.001 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
39:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.001 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
40:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
41:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
42:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
43:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
44:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
45:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
46:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
47:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
48:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
49:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
50:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
51:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
52:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
53:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
54:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
55:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
56:0,3 0.002 1 0 1,1 0.002 0 1 3,3 0.002 0 -1 2 2 3,13 0.002 -1 -1 1,15 0.002 0 1 3,15 0.002 1 0 68 2 15,1 0.002 -1 0 14,3 0.002 0 1 13,0 0.002 0 -1 86 2 13,12 0.002 -1 0 12,12 0.002 -1 -1 14,15 0.002 1 1 32 2 ::f,2,3 f,2,14 f,12,0 f,12,14 
