update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,85,100.000000,"[100.000000]",1,5000,36.000000,36.000000,"[36.000000]",0.000000,"[0.000000]",36.000000,"[36.000000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
100,0,30038,41.666667,"[41.666667]",1,5790,20.000000,20.000000,"[20.000000]",0.000000,"[0.000000]",20.000000,"[20.000000]",99,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",1.000000,"[1]",0.000000,"[0]",5.000000,"[5]",936.000000,"[936]"
200,0,60386,75.000000,"[75.000000]",1,3692,9.000000,9.000000,"[9.000000]",0.000000,"[0.000000]",9.000000,"[9.000000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]",0.000000,"[0]",2.000000,"[2]"
300,0,90353,41.666667,"[41.666667]",1,2012,15.000000,15.000000,"[15.000000]",0.000000,"[0.000000]",15.000000,"[15.000000]",300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",2.000000,"[2]"
400,0,120354,0.000000,"[0.000000]",1,2912,0.003000,0.003000,"[0.003000]",0.000000,"[0.000000]",0.003000,"[0.003000]",400,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
500,0,150359,100.000000,"[100.000000]",1,2855,18.001000,36.001000,"[36.001000]",36.000000,"[36.000000]",18.001000,"[18.001000]",500,0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",1.000000,"[1]"
600,0,180387,41.666667,"[41.666667]",1,4297,15.003000,15.003000,"[15.003000]",0.000000,"[0.000000]",15.003000,"[15.003000]",600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",5.000000,"[5]",2.000000,"[2]"
700,0,210384,50.000000,"[50.000000]",1,4272,18.001000,18.001000,"[18.001000]",0.000000,"[0.000000]",18.001000,"[18.001000]",700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
800,0,240359,100.000000,"[100.000000]",1,2149,36.004000,36.004000,"[36.004000]",0.000000,"[0.000000]",36.004000,"[36.004000]",800,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
900,0,270391,100.000000,"[100.000000]",1,2707,36.003000,36.003000,"[36.003000]",0.000000,"[0.000000]",36.003000,"[36.003000]",900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
1000,0,300373,100.000000,"[100.000000]",1,2341,18.005000,36.005000,"[36.005000]",36.000000,"[36.000000]",18.005000,"[18.005000]",1000,0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
1100,0,330338,33.333333,"[33.333333]",1,3703,3.003000,12.003000,"[12.003000]",18.000000,"[18.000000]",3.003000,"[3.003000]",1100,0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",4.000000,"[4]",2.000000,"[2]"
1200,0,360311,0.000000,"[0.000000]",1,4353,0.003000,0.003000,"[0.003000]",0.000000,"[0.000000]",0.003000,"[0.003000]",1200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]"
1300,0,390350,50.000000,"[50.000000]",1,6611,18.000000,18.000000,"[18.000000]",0.000000,"[0.000000]",18.000000,"[18.000000]",1300,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
1400,0,420321,50.000000,"[50.000000]",1,5038,18.005000,18.005000,"[18.005000]",0.000000,"[0.000000]",18.005000,"[18.005000]",1400,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",6.000000,"[6]",2.000000,"[2]"
1500,0,450319,100.000000,"[100.000000]",1,4482,39.505000,41.005000,"[41.005000]",3.000000,"[3.000000]",39.505000,"[39.505000]",1500,0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",1.000000,"[1]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",13.000000,"[13]",5.000000,"[5]"
1600,0,480302,61.538462,"[61.538462]",1,4332,26.006000,26.006000,"[26.006000]",0.000000,"[0.000000]",26.006000,"[26.006000]",1600,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",1.000000,"[1]",13.000000,"[13]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",8.000000,"[8]",3.000000,"[3]"
1700,0,510349,100.000000,"[100.000000]",1,4301,36.005000,36.005000,"[36.005000]",0.000000,"[0.000000]",36.005000,"[36.005000]",1700,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",3.000000,"[3]"
1800,0,540309,100.000000,"[100.000000]",1,5587,33.025000,36.025000,"[36.025000]",6.000000,"[6.000000]",33.025000,"[33.025000]",1800,2.000000,"[2]",0.000000,"[0]",2.000000,"[2]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",12.000000,"[12]"
1900,0,570316,100.000000,"[100.000000]",1,7503,36.006000,36.006000,"[36.006000]",0.000000,"[0.000000]",36.006000,"[36.006000]",1900,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",2.000000,"[2]"
