update,timeToCoalescence,ID,accuracy_AVE,accuracy_LIST,alive,genomeLength,optimizeValue,sGained_AVE,sGained_LIST,sLost_AVE,sLost_LIST,score_AVE,score_LIST,timeOfBirth,totalBuilt_AVE,totalBuilt_LIST,totalFF_AVE,totalFF_LIST,totalGotHit_AVE,totalGotHit_LIST,totalHarvest_AVE,totalHarvest_LIST,totalShots_AVE,totalShots_LIST,totalStructFF_AVE,totalStructFF_LIST,totalStructGotHit_AVE,totalStructGotHit_LIST,totalStructHit_AVE,totalStructHit_LIST,totalSuccessfulShots_AVE,totalSuccessfulShots_LIST,totalSwitch_AVE,totalSwitch_LIST
0,0,94,100.000000,"[100.000000]",1,5000,36.001000,36.001000,"[36.001000]",0.000000,"[0.000000]",36.001000,"[36.001000]",-1,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",12.000000,"[12]",0.000000,"[0]"
100,0,30315,0.000000,"[0.000000]",1,6370,228.702000,228.702000,"[228.702000]",0.000000,"[0.000000]",228.702000,"[228.702000]",100,1.000000,"[1]",0.000000,"[0]",0.000000,"[0]",114.000000,"[114]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",9.000000,"[9]"
200,0,60323,0.000000,"[0.000000]",1,7190,256.950000,256.950000,"[256.950000]",0.000000,"[0.000000]",256.950000,"[256.950000]",200,0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",128.000000,"[128]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]"
300,0,90325,20.930233,"[20.930233]",1,7312,394.682000,410.682000,"[410.682000]",32.000000,"[32.000000]",394.682000,"[394.682000]",300,0.000000,"[0]",7.000000,"[7]",13.000000,"[13]",178.000000,"[178]",86.000000,"[86]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",18.000000,"[18]",230.000000,"[230]"
400,0,120313,31.147541,"[31.147541]",1,9214,380.719000,408.719000,"[408.719000]",56.000000,"[56.000000]",380.719000,"[380.719000]",400,0.000000,"[0]",13.000000,"[13]",23.000000,"[23]",149.000000,"[149]",122.000000,"[122]",0.000000,"[0]",0.000000,"[0]",2.000000,"[2]",36.000000,"[36]",484.000000,"[484]"
500,0,150331,15.957447,"[15.957447]",1,8363,225.173000,273.673000,"[273.673000]",97.000000,"[97.000000]",225.173000,"[225.173000]",500,0.000000,"[0]",8.000000,"[8]",35.000000,"[35]",114.000000,"[114]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",15.000000,"[15]",554.000000,"[554]"
600,0,180395,22.857143,"[22.857143]",1,9278,361.682000,406.682000,"[406.682000]",90.000000,"[90.000000]",361.682000,"[361.682000]",600,0.000000,"[0]",15.000000,"[15]",35.000000,"[35]",167.000000,"[167]",105.000000,"[105]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",24.000000,"[24]",328.000000,"[328]"
700,0,210327,30.000000,"[30.000000]",1,10734,277.780000,295.780000,"[295.780000]",36.000000,"[36.000000]",277.780000,"[277.780000]",700,0.000000,"[0]",6.000000,"[6]",14.000000,"[14]",107.000000,"[107]",90.000000,"[90]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",27.000000,"[27]",225.000000,"[225]"
800,0,240339,23.966942,"[23.966942]",1,13276,409.212000,437.712000,"[437.712000]",57.000000,"[57.000000]",409.212000,"[409.212000]",800,0.000000,"[0]",12.000000,"[12]",23.000000,"[23]",175.000000,"[175]",121.000000,"[121]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",29.000000,"[29]",333.000000,"[333]"
900,0,270355,26.315789,"[26.315789]",1,15254,212.485000,230.485000,"[230.485000]",36.000000,"[36.000000]",212.485000,"[212.485000]",900,0.000000,"[0]",15.000000,"[15]",17.000000,"[17]",85.000000,"[85]",76.000000,"[76]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",20.000000,"[20]",386.000000,"[386]"
1000,0,300369,37.313433,"[37.313433]",1,15055,471.175000,494.675000,"[494.675000]",47.000000,"[47.000000]",471.175000,"[471.175000]",1000,0.000000,"[0]",10.000000,"[10]",19.000000,"[19]",172.000000,"[172]",134.000000,"[134]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",50.000000,"[50]",384.000000,"[384]"
1100,0,330311,29.197080,"[29.197080]",1,15228,407.214000,456.714000,"[456.714000]",99.000000,"[99.000000]",407.214000,"[407.214000]",1100,1.000000,"[1]",27.000000,"[27]",42.000000,"[42]",168.000000,"[168]",137.000000,"[137]",1.000000,"[1]",1.000000,"[1]",0.000000,"[0]",40.000000,"[40]",366.000000,"[366]"
1200,0,360375,25.531915,"[25.531915]",1,14061,340.636000,366.636000,"[366.636000]",52.000000,"[52.000000]",340.636000,"[340.636000]",1200,0.000000,"[0]",14.000000,"[14]",22.000000,"[22]",147.000000,"[147]",94.000000,"[94]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",24.000000,"[24]",246.000000,"[246]"
1300,0,390357,21.153846,"[21.153846]",1,16029,383.672000,418.672000,"[418.672000]",70.000000,"[70.000000]",383.672000,"[383.672000]",1300,0.000000,"[0]",17.000000,"[17]",29.000000,"[29]",176.000000,"[176]",104.000000,"[104]",0.000000,"[0]",0.000000,"[0]",0.000000,"[0]",22.000000,"[22]",296.000000,"[296]"
